,Customer_ID,Recency,Frequency,Monetary,Average_Order_Value,Cluster,Segment
2168,JW-14179,42,2,701.57,16.70404761904762,3,Potential Customers
2169,JW-14448,11,2,375.35,34.122727272727275,3,Potential Customers
2170,JW-14591,17,4,1320.21,77.65941176470588,0,Loyal Customers
2171,JW-14606,6,93,12076.15,2012.6916666666666,2,VIP Customers
2172,JW-14672,163,2,765.55,4.696625766871166,1,At-Risk Customers
2173,JW-14754,46,2,638.05,13.870652173913042,3,Potential Customers
2174,JW-14951,81,1,311.69,3.8480246913580247,1,At-Risk Customers
2175,JW-15033,27,10,2557.18,94.71037037037037,2,VIP Customers
2176,JW-15109,129,1,484.95,3.759302325581395,1,At-Risk Customers
2177,JW-15150,19,10,5291.33,278.49105263157895,2,VIP Customers
2178,JW-15216,89,1,96.6,1.0853932584269663,1,At-Risk Customers
2179,JW-15251,4,11,10484.99,2621.2475,2,VIP Customers
2180,JW-15272,59,2,721.94,12.236271186440678,3,Potential Customers
2181,JW-15343,89,1,364.5,4.095505617977528,1,At-Risk Customers
2182,JW-15547,32,14,4910.6,153.45625,2,VIP Customers
2183,JW-15636,32,2,724.76,22.64875,3,Potential Customers
2184,JW-15667,41,1,301.32,7.349268292682926,3,Potential Customers
2185,JW-15918,273,2,334.23,1.2242857142857144,1,At-Risk Customers
2186,JW-16027,70,6,934.62,13.351714285714285,0,Loyal Customers
2187,JW-16136,31,3,709.38,22.883225806451613,3,Potential Customers
2188,JW-16266,75,7,861.89,11.491866666666667,0,Loyal Customers
2189,JW-16652,1,7,6773.97,6773.97,2,VIP Customers
2190,JW-16688,12,4,1260.8600000000001,105.07166666666667,0,Loyal Customers
2191,JW-16770,59,5,757.1,12.832203389830509,0,Loyal Customers
2192,JW-17038,91,1,112.4,1.2351648351648352,1,At-Risk Customers
2193,JW-17228,17,8,1906.09,112.12294117647059,2,VIP Customers
2194,JW-17268,4,4,763.64,190.91,3,Potential Customers
2195,JW-17338,10,8,6493.54,649.354,2,VIP Customers
2196,JW-17609,42,5,1105.78,26.328095238095237,0,Loyal Customers
2197,JW-17675,4,31,20374.28,5093.57,2,VIP Customers
2198,JW-17827,37,5,1987.33,53.71162162162162,0,Loyal Customers
2199,JW-18004,364,1,157.92,0.4338461538461538,1,At-Risk Customers
2200,JW-18209,30,1,139.1,4.636666666666667,3,Potential Customers
2201,JW-18277,1,1,110.38000000000001,110.38000000000001,3,Potential Customers
2202,JY-12781,154,2,826.74,5.368441558441559,1,At-Risk Customers
2203,JY-13675,34,2,486.82,14.318235294117647,3,Potential Customers
2204,JY-13845,184,1,312.98,1.7009782608695654,1,At-Risk Customers
2205,JY-15630,47,2,1186.35,25.241489361702126,0,Loyal Customers
2206,JY-16718,578,1,606.05,1.0485294117647057,1,At-Risk Customers
2207,JY-16843,7,16,10196.57,1456.652857142857,2,VIP Customers
2208,JZ-13277,17,4,258.4,15.2,3,Potential Customers
2209,JZ-13435,26,7,3809.89,146.53423076923076,2,VIP Customers
2210,JZ-18280,161,1,180.6,1.1217391304347826,1,At-Risk Customers
2211,KA-14450,5,3,483.25,96.65,3,Potential Customers
2212,KA-15599,28,2,761.74,27.205000000000002,3,Potential Customers
2213,KA-15837,184,1,391.98,2.1303260869565217,1,At-Risk Customers
2214,KA-16297,270,1,301.9,1.1181481481481481,1,At-Risk Customers
2215,KA-16826,53,1,341.7,6.447169811320754,3,Potential Customers
2216,KA-17050,191,6,3185.64,16.678743455497383,0,Loyal Customers
2217,KA-17939,279,1,99.14,0.3553405017921147,1,At-Risk Customers
2218,KA-18233,327,1,440.0,1.345565749235474,1,At-Risk Customers
2219,KB-12574,317,1,218.45,0.6891167192429022,1,At-Risk Customers
2220,KB-12613,59,5,3344.38,56.68440677966102,0,Loyal Customers
2221,KB-13178,28,11,5725.47,204.48107142857143,2,VIP Customers
2222,KB-13311,4,2,598.5699999999999,149.64249999999998,3,Potential Customers
2223,KB-13405,76,3,572.45,7.532236842105264,0,Loyal Customers
2224,KB-13885,202,2,506.8,2.508910891089109,1,At-Risk Customers
2225,KB-13897,52,1,311.16,5.983846153846154,3,Potential Customers
2226,KB-14305,73,3,1858.96,25.465205479452056,0,Loyal Customers
2227,KB-14498,44,5,1957.32,44.484545454545454,0,Loyal Customers
2228,KB-14799,53,1,157.7,2.9754716981132074,1,At-Risk Customers
2229,KB-15466,87,1,334.53,3.845172413793103,1,At-Risk Customers
2230,KB-15521,36,8,3000.2,83.33888888888889,0,Loyal Customers
2231,KB-15643,311,3,664.0,2.135048231511254,1,At-Risk Customers
2232,KB-15713,145,2,356.7,2.46,1,At-Risk Customers
2233,KB-16482,17,1,220.62,12.97764705882353,3,Potential Customers
2234,KB-16571,28,3,1421.69,50.77464285714286,0,Loyal Customers
2235,KB-16914,275,1,183.76,0.6682181818181818,1,At-Risk Customers
2236,KB-17171,291,1,224.91,0.7728865979381443,1,At-Risk Customers
2237,KC-12474,4,18,7324.09,1831.0225,2,VIP Customers
2238,KC-12557,18,5,11990.960000000001,666.1644444444445,2,VIP Customers
2239,KC-13242,67,3,270.40000000000003,4.035820895522389,1,At-Risk Customers
2240,KC-13396,61,2,1360.99,22.311311475409838,0,Loyal Customers
2241,KC-13752,97,6,1175.38,12.117319587628867,0,Loyal Customers
2242,KC-13919,31,2,384.81,12.413225806451614,3,Potential Customers
2243,KC-14068,322,1,265.85,0.8256211180124224,1,At-Risk Customers
2244,KC-14480,13,1,279.05,21.465384615384615,3,Potential Customers
2245,KC-15206,12,4,420.3,35.025,3,Potential Customers
2246,KC-15437,264,1,200.16,0.7581818181818182,1,At-Risk Customers
2247,KC-16216,269,1,914.93,3.4012267657992563,1,At-Risk Customers
2248,KC-16324,179,3,408.59,2.282625698324022,1,At-Risk Customers
2249,KC-17004,48,2,1312.1399999999999,27.336249999999996,0,Loyal Customers
2250,KC-17329,16,2,523.11,32.694375,3,Potential Customers
2251,KC-17693,139,1,200.47,1.4422302158273381,1,At-Risk Customers
2252,KC-17865,2,20,10526.32,5263.16,2,VIP Customers
2253,KC-18014,30,1,162.22,5.407333333333333,3,Potential Customers
2254,KD-14162,175,2,289.36,1.6534857142857144,1,At-Risk Customers
2255,KD-15189,7,41,16225.39,2317.912857142857,2,VIP Customers
2256,KD-15545,56,2,288.97,5.160178571428572,3,Potential Customers
2257,KD-15886,62,1,181.09,2.9208064516129033,1,At-Risk Customers
2258,KD-16048,698,2,256.44,0.3673925501432665,1,At-Risk Customers
2259,KD-16247,172,1,114.56,0.666046511627907,1,At-Risk Customers
2260,KD-16265,11,9,5447.0,495.1818181818182,2,VIP Customers
2261,KD-17749,180,2,674.52,3.747333333333333,1,At-Risk Customers
2262,KD-17887,305,1,111.35,0.36508196721311476,1,At-Risk Customers
2263,KE-13901,74,5,2867.2,38.74594594594594,0,Loyal Customers
2264,KE-14243,129,10,2588.77,20.06798449612403,0,Loyal Customers
2265,KE-15181,177,3,689.48,3.895367231638418,1,At-Risk Customers
2266,KE-15861,14,8,3146.92,224.78,2,VIP Customers
2267,KE-17411,14,3,778.9399999999999,55.638571428571424,3,Potential Customers
2268,KF-13124,32,3,3756.33,117.3853125,0,Loyal Customers
2269,KF-15227,128,5,1219.4,9.5265625,0,Loyal Customers
2270,KF-15269,25,1,408.8,16.352,3,Potential Customers
2271,KF-15774,304,1,270.8,0.8907894736842106,1,At-Risk Customers
2272,KF-16205,91,4,757.63,8.325604395604396,0,Loyal Customers
2273,KF-16403,314,1,177.5,0.5652866242038217,1,At-Risk Customers
2274,KF-17791,61,1,106.1,1.7393442622950819,1,At-Risk Customers
2275,KF-17797,24,3,780.43,32.517916666666665,3,Potential Customers
2276,KG-12448,46,1,449.45,9.770652173913044,3,Potential Customers
2277,KG-12732,181,1,236.26,1.3053038674033148,1,At-Risk Customers
2278,KG-12793,101,2,545.48,5.400792079207921,1,At-Risk Customers
2279,KG-12879,46,3,573.22,12.461304347826088,3,Potential Customers
2280,KG-13069,3,24,4431.44,1477.1466666666665,2,VIP Customers
2281,KG-13938,244,1,71.66,0.2936885245901639,1,At-Risk Customers
2282,KG-14020,2,2,642.8,321.4,3,Potential Customers
2283,KG-14264,126,2,333.97,2.6505555555555556,1,At-Risk Customers
2284,KG-14446,30,4,1010.35,33.678333333333335,0,Loyal Customers
2285,KG-14801,92,1,189.34,2.0580434782608696,1,At-Risk Customers
2286,KG-14862,27,2,841.2,31.15555555555556,3,Potential Customers
2287,KG-14889,163,1,135.9,0.8337423312883436,1,At-Risk Customers
2288,KG-14898,25,6,1269.31,50.7724,0,Loyal Customers
2289,KG-15263,108,1,156.51,1.4491666666666665,1,At-Risk Customers
2290,KG-15622,45,9,3709.56,82.43466666666667,2,VIP Customers
2291,KG-15668,189,1,76.32,0.4038095238095238,1,At-Risk Customers
2292,KG-15872,16,2,316.25,19.765625,3,Potential Customers
2293,KG-15994,56,1,414.27,7.397678571428571,1,At-Risk Customers
2294,KG-16859,146,2,747.81,5.121986301369863,1,At-Risk Customers
2295,KG-16878,85,1,13.3,0.15647058823529414,1,At-Risk Customers
2296,KG-17343,357,1,193.64,0.5424089635854341,1,At-Risk Customers
2297,KG-17379,13,1,389.72,29.97846153846154,3,Potential Customers
2298,KG-17463,18,5,1875.86,104.21444444444444,0,Loyal Customers
2299,KG-17569,40,1,344.14,8.6035,3,Potential Customers
2300,KG-18079,47,4,3613.15,76.87553191489361,0,Loyal Customers
2301,KH-12372,36,3,1298.04,36.056666666666665,0,Loyal Customers
2302,KH-12652,10,1,919.98,91.998,3,Potential Customers
2303,KH-12893,91,1,176.55,1.9401098901098903,1,At-Risk Customers
2304,KH-13313,24,5,1555.32,64.80499999999999,0,Loyal Customers
2305,KH-13700,7,10,2248.63,321.23285714285714,2,VIP Customers
2306,KH-13720,118,4,799.9,6.7788135593220336,0,Loyal Customers
2307,KH-13780,172,2,360.01,2.093081395348837,1,At-Risk Customers
2308,KH-13877,88,1,117.24,1.3322727272727273,1,At-Risk Customers
2309,KH-14288,67,1,426.6,6.367164179104478,1,At-Risk Customers
2310,KH-14952,2,11,8099.49,4049.745,2,VIP Customers
2311,KH-14957,254,1,58.49,0.2302755905511811,1,At-Risk Customers
2312,KH-15781,27,3,345.46,12.794814814814814,3,Potential Customers
2313,KH-16239,58,2,414.2,7.141379310344828,3,Potential Customers
2314,KH-16667,286,2,567.1800000000001,1.9831468531468535,1,At-Risk Customers
2315,KH-16913,292,1,113.44,0.3884931506849315,1,At-Risk Customers
2316,KH-17232,16,2,417.77,26.110625,3,Potential Customers
2317,KH-17358,100,2,360.81,3.6081,1,At-Risk Customers
2318,KH-17537,61,2,887.67,14.551967213114754,0,Loyal Customers
2319,KH-17995,283,1,76.1,0.268904593639576,1,At-Risk Customers
2320,KJ-13045,336,1,305.28000000000003,0.9085714285714287,1,At-Risk Customers
2321,KJ-13479,202,2,300.95,1.4898514851485147,1,At-Risk Customers
2322,KJ-13521,12,3,1071.73,89.31083333333333,3,Potential Customers
2323,KJ-14022,227,1,440.0,1.9383259911894273,1,At-Risk Customers
2324,KJ-14428,81,5,1224.06,15.111851851851851,0,Loyal Customers
2325,KJ-14583,146,5,986.96,6.760000000000001,0,Loyal Customers
2326,KJ-14891,149,2,554.38,3.720671140939597,1,At-Risk Customers
2327,KJ-15533,21,3,807.57,38.455714285714286,3,Potential Customers
2328,KJ-15656,47,4,748.5,15.925531914893616,0,Loyal Customers
2329,KJ-15719,153,13,5030.07,32.87627450980392,0,Loyal Customers
2330,KJ-15971,2,12,4199.85,2099.925,2,VIP Customers
2331,KJ-16107,19,7,3204.16,168.64,2,VIP Customers
2332,KJ-16109,220,2,611.88,2.7812727272727273,1,At-Risk Customers
2333,KJ-16175,170,4,1037.59,6.103470588235294,0,Loyal Customers
2334,KJ-16393,13,13,3040.96,233.92000000000002,2,VIP Customers
2335,KJ-16454,46,2,6.9,0.15,1,At-Risk Customers
2336,KJ-16897,301,2,289.78,0.9627242524916942,1,At-Risk Customers
2337,KJ-17201,55,1,289.78000000000003,5.268727272727273,1,At-Risk Customers
2338,KJ-17779,23,3,650.32,28.274782608695656,3,Potential Customers
2339,KK-13792,245,2,195.55,0.7981632653061225,1,At-Risk Customers
2340,KK-14163,65,4,2445.91,37.629384615384616,0,Loyal Customers
2341,KK-15154,77,1,254.28,3.3023376623376626,1,At-Risk Customers
2342,KK-15482,17,12,10879.76,639.9858823529412,2,VIP Customers
2343,KK-15518,40,8,1921.55,48.03875,0,Loyal Customers
2344,KK-16180,102,8,10254.18,100.53117647058824,0,Loyal Customers
2345,KK-16551,163,3,922.12,5.65717791411043,0,Loyal Customers
2346,KK-16910,11,8,1508.96,137.17818181818183,2,VIP Customers
2347,KK-17436,121,2,216.3,1.7876033057851242,1,At-Risk Customers
2348,KL-12352,74,8,2506.04,33.865405405405404,0,Loyal Customers
2349,KL-12481,24,10,5579.82,232.49249999999998,2,VIP Customers
2350,KL-12649,36,3,623.51,17.31972222222222,3,Potential Customers
2351,KL-13158,3,4,1201.06,400.3533333333333,3,Potential Customers
2352,KL-13381,32,6,3639.31,113.7284375,0,Loyal Customers
2353,KL-13482,234,1,184.64,0.789059829059829,1,At-Risk Customers
2354,KL-13666,62,3,84.65,1.3653225806451614,1,At-Risk Customers
2355,KL-13737,202,1,339.6,1.6811881188118813,1,At-Risk Customers
2356,KL-14958,129,3,483.73,3.7498449612403104,1,At-Risk Customers
2357,KL-15028,44,4,627.13,14.252954545454545,0,Loyal Customers
2358,KL-15874,129,7,4405.88,34.15410852713178,0,Loyal Customers
2359,KL-16340,109,1,534.31,4.9019266055045865,1,At-Risk Customers
2360,KL-16418,46,3,631.12,13.72,0,Loyal Customers
2361,KL-16473,163,3,316.11,1.9393251533742333,1,At-Risk Customers
2362,KL-16742,48,1,464.9,9.685416666666667,3,Potential Customers
2363,KM-12476,17,11,6816.42,400.9658823529412,2,VIP Customers
2364,KM-12637,93,8,6002.9,64.54731182795699,0,Loyal Customers
2365,KM-12733,236,1,383.95,1.6269067796610168,1,At-Risk Customers
2366,KM-13115,1,4,2294.78,2294.78,2,VIP Customers
2367,KM-13176,48,1,481.49,10.031041666666667,3,Potential Customers
2368,KM-13230,60,14,2755.63,45.92716666666667,2,VIP Customers
2369,KM-13260,92,1,557.62,6.06108695652174,1,At-Risk Customers
2370,KM-13363,19,2,992.5,52.23684210526316,3,Potential Customers
2371,KM-13538,33,7,1280.85,38.81363636363636,0,Loyal Customers
2372,KM-13659,207,2,1563.0,7.550724637681159,0,Loyal Customers
2373,KM-13704,1,9,2308.06,2308.06,2,VIP Customers
2374,KM-13716,271,1,138.28,0.5102583025830258,1,At-Risk Customers
2375,KM-13878,56,1,1271.57,22.70660714285714,3,Potential Customers
2376,KM-14127,94,3,709.71,7.550106382978724,0,Loyal Customers
2377,KM-14155,268,1,118.75,0.4430970149253731,1,At-Risk Customers
2378,KM-14334,18,8,2552.21,141.78944444444446,2,VIP Customers
2379,KM-14410,124,9,1100.27,8.873145161290322,0,Loyal Customers
2380,KM-14554,12,4,2279.49,189.95749999999998,0,Loyal Customers
2381,KM-14727,69,1,268.58,3.8924637681159417,1,At-Risk Customers
2382,KM-14744,18,7,1099.98,61.11,0,Loyal Customers
2383,KM-15237,80,4,1412.32,17.654,0,Loyal Customers
2384,KM-15368,23,1,446.94,19.432173913043478,3,Potential Customers
2385,KM-15382,16,6,5955.71,372.231875,2,VIP Customers
2386,KM-15465,5,18,7354.62,1470.924,2,VIP Customers
2387,KM-15578,164,1,127.1,0.7749999999999999,1,At-Risk Customers
2388,KM-15795,151,1,610.01,4.039801324503311,1,At-Risk Customers
2389,KM-15802,144,1,451.42,3.1348611111111113,1,At-Risk Customers
2390,KM-15867,24,15,3810.14,158.75583333333333,2,VIP Customers
2391,KM-16049,42,3,1074.81,25.590714285714284,0,Loyal Customers
2392,KM-16148,298,1,76.32,0.25610738255033555,1,At-Risk Customers
2393,KM-16445,183,1,230.51,1.2596174863387977,1,At-Risk Customers
2394,KM-16737,55,1,417.6,7.592727272727273,3,Potential Customers
2395,KM-16829,187,1,197.22,1.0546524064171123,1,At-Risk Customers
2396,KM-17052,30,1,399.09,13.302999999999999,3,Potential Customers
2397,KM-17158,153,3,1266.97,8.280849673202615,0,Loyal Customers
2398,KM-17236,14,6,916.13,65.43785714285714,0,Loyal Customers
2399,KM-17262,54,5,1253.3600000000001,23.210370370370374,0,Loyal Customers
2400,KM-17901,60,1,110.38,1.8396666666666666,1,At-Risk Customers
2401,KM-18178,250,4,1590.81,6.363239999999999,0,Loyal Customers
2402,KM-18248,94,2,804.02,8.55340425531915,0,Loyal Customers
2403,KN-13975,122,6,2461.24,20.174098360655737,0,Loyal Customers
2404,KN-14206,241,1,328.15999999999997,1.3616597510373443,1,At-Risk Customers
2405,KN-14344,99,8,889.9300000000001,8.989191919191919,0,Loyal Customers
2406,KN-14460,112,3,434.34,3.8780357142857143,1,At-Risk Customers
2407,KN-17256,109,2,240.0,2.2018348623853212,1,At-Risk Customers
2408,KO-15426,21,5,1404.07,66.86047619047619,0,Loyal Customers
2409,KO-16182,74,4,6617.65,89.4277027027027,0,Loyal Customers
2410,KP-13529,80,2,307.76,3.847,1,At-Risk Customers
2411,KP-14073,153,1,151.04,0.9871895424836601,1,At-Risk Customers
2412,KP-14154,241,2,1345.62,5.583485477178423,1,At-Risk Customers
2413,KP-14699,97,1,109.13,1.1250515463917525,1,At-Risk Customers
2414,KP-14944,61,12,5900.25,96.72540983606558,2,VIP Customers
2415,KP-15497,19,2,1262.2,66.43157894736842,3,Potential Customers
2416,KP-16788,125,2,594.39,4.75512,1,At-Risk Customers
2417,KP-17111,49,1,231.61,4.726734693877551,3,Potential Customers
2418,KP-17354,52,1,1393.06,26.789615384615384,3,Potential Customers
2419,KP-17454,194,4,517.53,2.667680412371134,1,At-Risk Customers
2420,KP-18027,305,1,115.31,0.3780655737704918,1,At-Risk Customers
2421,KR-12592,67,2,437.6,6.53134328358209,1,At-Risk Customers
2422,KR-12709,1,15,9706.52,9706.52,2,VIP Customers
2423,KR-12963,12,8,1856.6299999999999,154.71916666666667,2,VIP Customers
2424,KR-13272,32,2,276.56,8.6425,3,Potential Customers
2425,KR-13546,14,3,621.09,44.36357142857143,3,Potential Customers
2426,KR-13678,34,1,232.6,6.841176470588235,3,Potential Customers
2427,KR-14828,163,3,2139.76,13.127361963190186,0,Loyal Customers
2428,KR-14930,69,3,2362.96,34.24579710144928,0,Loyal Customers
2429,KR-15039,11,47,19766.59,1796.9627272727273,2,VIP Customers
2430,KR-16010,129,3,392.4,3.041860465116279,1,At-Risk Customers
2431,KR-16066,18,5,1521.04,84.50222222222222,0,Loyal Customers
2432,KR-16510,667,1,248.1,0.3719640179910045,1,At-Risk Customers
2433,KR-16748,19,5,1515.9,79.78421052631579,0,Loyal Customers
2434,KR-17022,122,1,71.0,0.5819672131147541,1,At-Risk Customers
2435,KR-17223,312,2,416.89,1.3361858974358973,1,At-Risk Customers
2436,KR-17442,64,6,2248.56,35.13375,0,Loyal Customers
2437,KR-17941,337,1,304.56,0.9037388724035609,1,At-Risk Customers
2438,KR-18196,216,2,686.63,3.1788425925925927,1,At-Risk Customers
2439,KS-12417,41,9,3649.1,89.00243902439024,2,VIP Customers
2440,KS-12551,359,1,168.0,0.467966573816156,1,At-Risk Customers
2441,KS-12970,302,4,405.47,1.3426158940397352,1,At-Risk Customers
2442,KS-13033,359,1,190.55,0.5307799442896937,1,At-Risk Customers
2443,KS-13160,24,1,91.8,3.8249999999999997,3,Potential Customers
2444,KS-13161,315,1,112.75,0.35793650793650794,1,At-Risk Customers
2445,KS-13489,107,4,449.52,4.2011214953271026,0,Loyal Customers
2446,KS-14052,21,1,225.36,10.731428571428571,3,Potential Customers
2447,KS-14148,235,1,157.2,0.6689361702127659,1,At-Risk Customers
2448,KS-14284,88,2,595.25,6.764204545454546,1,At-Risk Customers
2449,KS-14412,44,2,770.03,17.500681818181818,3,Potential Customers
2450,KS-14511,13,5,1314.81,101.13923076923076,0,Loyal Customers
2451,KS-14693,266,1,172.9,0.65,1,At-Risk Customers
2452,KS-15044,7,17,7634.7300000000005,1090.6757142857143,2,VIP Customers
2453,KS-15192,3,3,1044.32,348.1066666666666,3,Potential Customers
2454,KS-15240,7,5,1706.57,243.79571428571427,2,VIP Customers
2455,KS-15264,184,1,393.74,2.139891304347826,1,At-Risk Customers
2456,KS-15316,328,1,165.0,0.5030487804878049,1,At-Risk Customers
2457,KS-16015,28,3,704.55,25.162499999999998,3,Potential Customers
2458,KS-16033,6,20,8778.82,1463.1366666666665,2,VIP Customers
2459,KS-16043,6,4,773.99,128.99833333333333,3,Potential Customers
2460,KS-16848,54,1,281.42,5.211481481481481,1,At-Risk Customers
2461,KS-16926,639,1,230.25,0.36032863849765256,1,At-Risk Customers
2462,KS-16987,43,7,1616.8,37.6,0,Loyal Customers
2463,KS-17183,24,6,3347.31,139.47125,0,Loyal Customers
2464,KS-18041,13,21,4097.37,315.1823076923077,2,VIP Customers
2465,KS-18261,45,2,324.24,7.205333333333334,3,Potential Customers
2466,KT-12811,262,3,514.85,1.9650763358778627,1,At-Risk Customers
2467,KT-14756,16,1,738.96,46.185,3,Potential Customers
2468,KT-17033,88,3,1030.14,11.706136363636364,0,Loyal Customers
2469,KT-18088,92,1,166.03,1.8046739130434784,1,At-Risk Customers
2470,KU-17234,66,1,149.89,2.271060606060606,1,At-Risk Customers
2471,KV-15083,258,1,88.2,0.3418604651162791,1,At-Risk Customers
2472,KV-15125,27,15,11528.48,426.9807407407407,2,VIP Customers
2473,KW-12383,10,5,1850.56,185.05599999999998,2,VIP Customers
2474,KW-12657,13,4,1643.18,126.39846153846155,0,Loyal Customers
2475,KW-13728,109,6,1016.14,9.322385321100917,0,Loyal Customers
2476,KW-13732,30,1,491.86,16.395333333333333,3,Potential Customers
2477,KW-13759,73,2,659.41,9.033013698630137,1,At-Risk Customers
2478,KW-13854,2,25,8109.5199999999995,4054.7599999999998,2,VIP Customers
2479,KW-13858,59,1,216.17000000000002,3.663898305084746,1,At-Risk Customers
2480,KW-13950,13,4,745.06,57.31230769230769,3,Potential Customers
2481,KW-13963,253,4,664.54,2.6266403162055334,1,At-Risk Customers
2482,KW-13980,62,1,200.14,3.2280645161290322,1,At-Risk Customers
2483,KW-14055,108,1,725.64,6.7188888888888885,1,At-Risk Customers
2484,KW-14208,185,1,151.74,0.8202162162162163,1,At-Risk Customers
2485,KW-14209,12,6,2073.43,172.78583333333333,2,VIP Customers
2486,KW-14362,24,1,151.5,6.3125,3,Potential Customers
2487,KW-14913,38,4,1227.43,32.30078947368421,0,Loyal Customers
2488,KW-14970,139,4,1592.06,11.453669064748201,0,Loyal Customers
2489,KW-15118,136,1,244.8,1.8,1,At-Risk Customers
2490,KW-15135,240,1,139.05,0.5793750000000001,1,At-Risk Customers
2491,KW-15373,20,12,2415.91,120.79549999999999,2,VIP Customers
2492,KW-15557,30,1,468.90999999999997,15.630333333333333,3,Potential Customers
2493,KW-15932,2,8,2495.87,1247.935,2,VIP Customers
2494,KW-16425,70,1,302.7,4.324285714285714,1,At-Risk Customers
2495,KW-16629,75,2,408.63,5.4484,1,At-Risk Customers
2496,KW-17186,48,2,144.0,3.0,3,Potential Customers
2497,KW-17919,2,1,1304.04,652.02,3,Potential Customers
2498,KW-18018,109,2,122.14,1.1205504587155963,1,At-Risk Customers
2499,KW-18094,83,7,3017.3,36.353012048192774,0,Loyal Customers
2500,KY-16751,91,1,1764.72,19.392527472527473,0,Loyal Customers
2501,LA-12878,238,2,854.99,3.5923949579831933,1,At-Risk Customers
2502,LA-12947,66,6,1603.99,24.30287878787879,0,Loyal Customers
2503,LA-13972,72,2,190.25,2.642361111111111,1,At-Risk Customers
2504,LA-15299,166,7,4507.01,27.15066265060241,0,Loyal Customers
2505,LA-16005,14,4,578.71,41.33642857142858,3,Potential Customers
2506,LA-16555,111,2,285.89,2.5755855855855856,1,At-Risk Customers
2507,LA-16983,5,7,1905.87,381.174,2,VIP Customers
2508,LA-17885,14,1,156.34,11.167142857142858,3,Potential Customers
2509,LB-12536,31,3,12601.830000000002,406.51064516129037,0,Loyal Customers
2510,LB-13016,75,3,789.89,10.531866666666666,0,Loyal Customers
2511,LB-13709,51,13,6307.65,123.67941176470588,2,VIP Customers
2512,LB-13888,3,2,595.67,198.55666666666664,3,Potential Customers
2513,LB-14147,79,2,483.4,6.118987341772152,1,At-Risk Customers
2514,LB-15287,24,2,486.69,20.27875,3,Potential Customers
2515,LB-15677,51,1,657.23,12.886862745098039,3,Potential Customers
2516,LB-16928,33,17,2814.7,85.29393939393938,2,VIP Customers
2517,LB-17472,289,3,697.54,2.4136332179930795,1,At-Risk Customers
2518,LB-17525,361,1,422.7,1.1709141274238226,1,At-Risk Customers
2519,LB-18224,265,1,158.95,0.599811320754717,1,At-Risk Customers
2520,LB-18257,41,8,2337.63,57.01536585365854,0,Loyal Customers
2521,LC-13458,7,14,9646.57,1378.0814285714284,2,VIP Customers
2522,LC-15007,279,1,156.91,0.5624014336917562,1,At-Risk Customers
2523,LC-15478,42,2,1399.92,33.331428571428575,0,Loyal Customers
2524,LC-15493,151,5,1953.41,12.936490066225167,0,Loyal Customers
2525,LC-16422,19,51,34684.4,1825.4947368421053,2,VIP Customers
2526,LC-16720,28,1,152.95,5.4624999999999995,3,Potential Customers
2527,LC-16765,296,1,34.0,0.11486486486486487,1,At-Risk Customers
2528,LD-14333,276,1,415.2,1.5043478260869565,1,At-Risk Customers
2529,LD-14513,102,3,455.59000000000003,4.466568627450981,1,At-Risk Customers
2530,LD-14901,2,9,1421.29,710.645,2,VIP Customers
2531,LD-15925,196,1,207.15,1.0568877551020408,1,At-Risk Customers
2532,LD-17643,698,1,101.55,0.14548710601719197,1,At-Risk Customers
2533,LE-17849,71,4,605.8000000000001,8.532394366197185,0,Loyal Customers
2534,LF-12489,163,1,334.93,2.05478527607362,1,At-Risk Customers
2535,LF-12580,160,1,415.7,2.598125,1,At-Risk Customers
2536,LF-13994,41,6,2274.14,55.46682926829268,0,Loyal Customers
2537,LF-16763,200,1,611.85,3.05925,1,At-Risk Customers
2538,LG-12548,168,1,95.19999999999999,0.5666666666666667,1,At-Risk Customers
2539,LG-12714,11,5,4708.86,428.0781818181818,2,VIP Customers
2540,LG-13121,271,1,283.73,1.0469741697416974,1,At-Risk Customers
2541,LG-13283,31,2,93.66,3.021290322580645,3,Potential Customers
2542,LG-14210,107,6,1905.84,17.811588785046727,0,Loyal Customers
2543,LG-14871,180,4,501.28000000000003,2.784888888888889,1,At-Risk Customers
2544,LG-15034,17,8,4274.16,251.42117647058822,2,VIP Customers
2545,LG-16837,31,11,3170.98,102.28967741935485,2,VIP Customers
2546,LG-17190,1,2,444.74,444.74,3,Potential Customers
2547,LG-17303,363,1,250.04,0.6888154269972452,1,At-Risk Customers
2548,LG-17739,13,7,2791.35,214.71923076923076,2,VIP Customers
2549,LG-17935,140,2,145.79,1.0413571428571429,1,At-Risk Customers
2550,LG-18147,47,2,179.34,3.815744680851064,3,Potential Customers
2551,LH-12367,213,1,168.9,0.7929577464788733,1,At-Risk Customers
2552,LH-13130,185,1,64.0,0.34594594594594597,1,At-Risk Customers
2553,LH-14335,18,2,454.86,25.27,3,Potential Customers
2554,LH-14581,18,1,138.6,7.699999999999999,3,Potential Customers
2555,LH-14885,133,1,765.3199999999999,5.754285714285714,1,At-Risk Customers
2556,LH-15078,13,32,9743.11,749.47,2,VIP Customers
2557,LH-15484,20,4,3590.41,179.5205,0,Loyal Customers
2558,LH-15808,192,4,3651.27,19.01703125,0,Loyal Customers
2559,LH-15978,79,1,1098.78,13.908607594936708,1,At-Risk Customers
2560,LH-16233,72,3,536.68,7.453888888888888,0,Loyal Customers
