,Customer_ID,Recency,Frequency,Monetary,Average_Order_Value,Cluster,Segment
2016,JP-13790,213,1,348.8,348.8,1,At-Risk Customers
2017,JP-13948,362,1,102.0,102.0,1,At-Risk Customers
2018,JP-13956,56,5,1019.27,203.85399999999998,0,Loyal Customers
2019,JP-14105,240,1,1266.23,1266.23,1,At-Risk Customers
2020,JP-14189,18,15,4654.08,310.272,2,VIP Customers
2021,JP-14262,19,8,2618.23,327.27875,2,VIP Customers
2022,JP-14675,18,1,596.36,596.36,3,Potential Customers
2023,JP-14708,126,3,1126.3700000000001,375.4566666666667,0,Loyal Customers
2024,JP-14770,234,2,876.42,438.21,1,At-Risk Customers
2025,JP-14967,51,1,463.8,463.8,3,Potential Customers
2026,JP-15140,54,7,2354.25,336.32142857142856,0,Loyal Customers
2027,JP-15225,236,1,409.4,409.4,1,At-Risk Customers
2028,JP-15301,52,12,5049.95,420.82916666666665,2,VIP Customers
2029,JP-15449,28,3,974.52,324.84,0,Loyal Customers
2030,JP-15594,17,5,1771.78,354.356,0,Loyal Customers
2031,JP-16170,52,6,1885.05,314.175,0,Loyal Customers
2032,JP-16191,13,13,5180.5199999999995,398.5015384615384,2,VIP Customers
2033,JP-16407,14,10,2079.68,207.968,2,VIP Customers
2034,JP-16546,292,2,787.15,393.575,1,At-Risk Customers
2035,JP-16756,97,1,239.4,239.4,1,At-Risk Customers
2036,JP-16861,31,2,173.76,86.88,3,Potential Customers
2037,JP-16900,18,3,887.11,295.7033333333333,3,Potential Customers
2038,JP-17018,42,2,920.1,460.05,3,Potential Customers
2039,JP-17181,59,2,239.92,119.96,1,At-Risk Customers
2040,JP-17317,32,3,2600.34,866.7800000000001,0,Loyal Customers
2041,JP-17527,55,4,939.37,234.8425,0,Loyal Customers
2042,JP-17590,19,3,1468.02,489.34,0,Loyal Customers
2043,JP-17720,28,4,1195.94,298.985,0,Loyal Customers
2044,JP-17757,15,30,5593.39,186.44633333333334,2,VIP Customers
2045,JQ-15385,42,1,316.88,316.88,3,Potential Customers
2046,JR-12360,54,3,2662.06,887.3533333333334,0,Loyal Customers
2047,JR-12464,12,8,1212.05,151.50625,2,VIP Customers
2048,JR-12620,16,3,1339.41,446.47,3,Potential Customers
2049,JR-12680,32,4,862.81,215.7025,0,Loyal Customers
2050,JR-12772,31,1,892.47,892.47,3,Potential Customers
2051,JR-12795,20,1,430.48,430.48,3,Potential Customers
2052,JR-13141,86,5,2388.75,477.75,0,Loyal Customers
2053,JR-13276,154,2,590.93,295.465,1,At-Risk Customers
2054,JR-13365,183,2,2225.37,1112.685,0,Loyal Customers
2055,JR-13650,2,6,1836.34,306.0566666666667,2,VIP Customers
2056,JR-13778,105,1,178.7,178.7,1,At-Risk Customers
2057,JR-14002,136,2,529.73,264.865,1,At-Risk Customers
2058,JR-14240,91,2,890.34,445.17,0,Loyal Customers
2059,JR-14299,1,9,3965.62,440.6244444444444,2,VIP Customers
2060,JR-15180,517,1,87.5,87.5,1,At-Risk Customers
2061,JR-15313,112,1,52.0,52.0,1,At-Risk Customers
2062,JR-15399,24,3,815.77,271.92333333333335,3,Potential Customers
2063,JR-15952,183,4,781.91,195.4775,0,Loyal Customers
2064,JR-16062,7,4,1153.62,288.405,3,Potential Customers
2065,JR-16093,108,1,17.0,17.0,1,At-Risk Customers
2066,JR-16188,37,4,981.86,245.465,0,Loyal Customers
2067,JR-16493,81,4,1351.6299999999999,337.90749999999997,0,Loyal Customers
2068,JR-16591,304,1,213.5,213.5,1,At-Risk Customers
2069,JR-16598,287,1,145.05,145.05,1,At-Risk Customers
2070,JR-16672,7,20,8134.94,406.74699999999996,2,VIP Customers
2071,JR-16693,273,2,477.86,238.93,1,At-Risk Customers
2072,JR-16808,68,2,288.42,144.21,1,At-Risk Customers
2073,JR-16820,216,1,497.61,497.61,1,At-Risk Customers
2074,JR-17026,158,2,154.83,77.415,1,At-Risk Customers
2075,JR-17054,30,5,1356.33,271.26599999999996,0,Loyal Customers
2076,JR-17263,210,1,63.440000000000005,63.440000000000005,1,At-Risk Customers
2077,JR-17293,1,9,1854.06,206.00666666666666,2,VIP Customers
2078,JR-17496,360,1,271.05,271.05,1,At-Risk Customers
2079,JR-17534,55,1,223.36,223.36,1,At-Risk Customers
2080,JR-17650,23,1,166.07999999999998,166.07999999999998,3,Potential Customers
2081,JR-18109,5,26,8004.92,307.88153846153847,2,VIP Customers
2082,JR-18151,136,2,653.35,326.675,1,At-Risk Customers
2083,JR-18172,5,20,7561.68,378.084,2,VIP Customers
2084,JR-18276,45,1,335.86,335.86,3,Potential Customers
2085,JS-12586,19,1,196.94,196.94,3,Potential Customers
2086,JS-12707,293,1,603.42,603.42,1,At-Risk Customers
2087,JS-12726,30,7,2609.1,372.7285714285714,0,Loyal Customers
2088,JS-12845,269,4,354.09000000000003,88.52250000000001,1,At-Risk Customers
2089,JS-13021,27,9,2616.38,290.7088888888889,2,VIP Customers
2090,JS-13168,201,4,1299.59,324.8975,0,Loyal Customers
2091,JS-13194,137,1,60.7,60.7,1,At-Risk Customers
2092,JS-13294,251,2,873.74,436.87,1,At-Risk Customers
2093,JS-13336,79,1,795.12,795.12,1,At-Risk Customers
2094,JS-13450,28,6,2043.72,340.62,0,Loyal Customers
2095,JS-13462,341,1,151.5,151.5,1,At-Risk Customers
2096,JS-13514,75,1,152.2,152.2,1,At-Risk Customers
2097,JS-13531,207,2,483.8,241.9,1,At-Risk Customers
2098,JS-13642,128,1,312.28,312.28,1,At-Risk Customers
2099,JS-13751,290,1,296.25,296.25,1,At-Risk Customers
2100,JS-14005,11,5,2874.72,574.944,2,VIP Customers
2101,JS-14041,268,1,141.41,141.41,1,At-Risk Customers
2102,JS-14066,268,1,152.55,152.55,1,At-Risk Customers
2103,JS-14309,30,9,2352.53,261.39222222222224,2,VIP Customers
2104,JS-14587,10,9,1580.29,175.58777777777777,2,VIP Customers
2105,JS-15270,17,7,2379.49,339.9271428571428,2,VIP Customers
2106,JS-15363,667,1,326.0,326.0,1,At-Risk Customers
2107,JS-15444,10,2,1411.21,705.605,3,Potential Customers
2108,JS-15489,6,3,1134.28,378.0933333333333,3,Potential Customers
2109,JS-15764,1,6,3279.97,546.6616666666666,2,VIP Customers
2110,JS-16009,24,4,972.11,243.0275,0,Loyal Customers
2111,JS-16186,6,12,4006.94,333.9116666666667,2,VIP Customers
2112,JS-16227,227,1,314.22,314.22,1,At-Risk Customers
2113,JS-16377,269,1,676.2,676.2,1,At-Risk Customers
2114,JS-16477,69,7,2494.46,356.3514285714286,0,Loyal Customers
2115,JS-16483,194,1,139.35,139.35,1,At-Risk Customers
2116,JS-16503,97,4,1431.93,357.9825,0,Loyal Customers
2117,JS-16666,21,1,118.98,118.98,3,Potential Customers
2118,JS-16934,56,2,931.03,465.515,0,Loyal Customers
2119,JS-17120,235,1,307.46,307.46,1,At-Risk Customers
2120,JS-17272,44,4,2148.63,537.1575,0,Loyal Customers
2121,JS-17461,24,3,735.82,245.27333333333334,3,Potential Customers
2122,JS-17480,79,1,511.82,511.82,1,At-Risk Customers
2123,JS-17581,67,25,11025.24,441.0096,2,VIP Customers
2124,JS-17594,87,2,993.18,496.59,0,Loyal Customers
2125,JS-17964,122,2,463.21,231.605,1,At-Risk Customers
2126,JS-17984,147,1,152.68,152.68,1,At-Risk Customers
2127,JS-18011,697,1,102.78999999999999,102.78999999999999,1,At-Risk Customers
2128,JS-18015,213,1,120.03,120.03,1,At-Risk Customers
2129,JS-18099,247,1,168.31,168.31,1,At-Risk Customers
2130,JS-18169,62,1,202.65,202.65,1,At-Risk Customers
2131,JS-18222,124,1,443.0,443.0,1,At-Risk Customers
2132,JT-12787,11,3,463.65999999999997,154.5533333333333,3,Potential Customers
2133,JT-12841,5,25,3991.58,159.6632,2,VIP Customers
2134,JT-13092,6,5,477.83,95.566,3,Potential Customers
2135,JT-13259,92,1,283.18,283.18,1,At-Risk Customers
2136,JT-13673,20,2,387.44,193.72,3,Potential Customers
2137,JT-14054,215,1,92.46000000000001,92.46000000000001,1,At-Risk Customers
2138,JT-14135,40,15,4690.31,312.68733333333336,2,VIP Customers
2139,JT-14304,340,1,383.45,383.45,1,At-Risk Customers
2140,JT-14396,215,2,487.99,243.995,1,At-Risk Customers
2141,JT-15374,278,1,168.0,168.0,1,At-Risk Customers
2142,JT-15701,75,4,1529.0,382.25,0,Loyal Customers
2143,JT-15870,153,1,351.44,351.44,1,At-Risk Customers
2144,JT-16927,117,3,543.05,181.01666666666665,1,At-Risk Customers
2145,JT-16930,28,3,378.89,126.29666666666667,3,Potential Customers
2146,JT-17475,81,1,194.37,194.37,1,At-Risk Customers
2147,JT-17510,26,1,308.48,308.48,3,Potential Customers
2148,JT-17616,175,3,571.1999999999999,190.39999999999998,1,At-Risk Customers
2149,JT-18273,152,3,204.0,68.0,1,At-Risk Customers
2150,JV-13577,7,4,1687.6000000000001,421.90000000000003,3,Potential Customers
2151,JV-13939,25,3,568.55,189.51666666666665,3,Potential Customers
2152,JV-15951,287,2,708.22,354.11,1,At-Risk Customers
2153,JV-16679,486,1,129.75,129.75,1,At-Risk Customers
2154,JV-16828,114,2,128.5,64.25,1,At-Risk Customers
2155,JV-16871,23,6,2812.34,468.72333333333336,0,Loyal Customers
2156,JW-12425,79,1,777.2,777.2,1,At-Risk Customers
2157,JW-12704,24,8,2340.84,292.605,2,VIP Customers
2158,JW-12734,354,1,110.39999999999999,110.39999999999999,1,At-Risk Customers
2159,JW-12782,151,5,2330.92,466.184,0,Loyal Customers
2160,JW-12885,125,3,1175.22,391.74,0,Loyal Customers
2161,JW-12974,199,1,144.8,144.8,1,At-Risk Customers
2162,JW-13110,55,7,1488.67,212.66714285714286,0,Loyal Customers
2163,JW-13449,25,1,291.88,291.88,3,Potential Customers
2164,JW-13581,284,1,118.0,118.0,1,At-Risk Customers
2165,JW-13703,320,1,99.5,99.5,1,At-Risk Customers
2166,JW-13999,12,12,3901.81,325.1508333333333,2,VIP Customers
2167,JW-14057,25,17,6211.66,365.39176470588234,2,VIP Customers
2168,JW-14179,42,2,701.57,350.785,3,Potential Customers
2169,JW-14448,11,2,375.35,187.675,3,Potential Customers
2170,JW-14591,17,4,1320.21,330.0525,0,Loyal Customers
2171,JW-14606,6,93,12076.15,129.8510752688172,2,VIP Customers
2172,JW-14672,163,2,765.55,382.775,1,At-Risk Customers
2173,JW-14754,46,2,638.05,319.025,3,Potential Customers
2174,JW-14951,81,1,311.69,311.69,1,At-Risk Customers
2175,JW-15033,27,10,2557.18,255.718,2,VIP Customers
2176,JW-15109,129,1,484.95,484.95,1,At-Risk Customers
2177,JW-15150,19,10,5291.33,529.133,2,VIP Customers
2178,JW-15216,89,1,96.6,96.6,1,At-Risk Customers
2179,JW-15251,4,11,10484.99,953.180909090909,2,VIP Customers
2180,JW-15272,59,2,721.94,360.97,3,Potential Customers
2181,JW-15343,89,1,364.5,364.5,1,At-Risk Customers
2182,JW-15547,32,14,4910.6,350.75714285714287,2,VIP Customers
2183,JW-15636,32,2,724.76,362.38,3,Potential Customers
2184,JW-15667,41,1,301.32,301.32,3,Potential Customers
2185,JW-15918,273,2,334.23,167.115,1,At-Risk Customers
2186,JW-16027,70,6,934.62,155.77,0,Loyal Customers
2187,JW-16136,31,3,709.38,236.46,3,Potential Customers
2188,JW-16266,75,7,861.89,123.12714285714286,0,Loyal Customers
2189,JW-16652,1,7,6773.97,967.71,2,VIP Customers
2190,JW-16688,12,4,1260.8600000000001,315.21500000000003,0,Loyal Customers
2191,JW-16770,59,5,757.1,151.42000000000002,0,Loyal Customers
2192,JW-17038,91,1,112.4,112.4,1,At-Risk Customers
2193,JW-17228,17,8,1906.09,238.26125,2,VIP Customers
2194,JW-17268,4,4,763.64,190.91,3,Potential Customers
2195,JW-17338,10,8,6493.54,811.6925,2,VIP Customers
2196,JW-17609,42,5,1105.78,221.156,0,Loyal Customers
2197,JW-17675,4,31,20374.28,657.2348387096774,2,VIP Customers
2198,JW-17827,37,5,1987.33,397.466,0,Loyal Customers
2199,JW-18004,364,1,157.92,157.92,1,At-Risk Customers
2200,JW-18209,30,1,139.1,139.1,3,Potential Customers
2201,JW-18277,1,1,110.38000000000001,110.38000000000001,3,Potential Customers
2202,JY-12781,154,2,826.74,413.37,1,At-Risk Customers
2203,JY-13675,34,2,486.82,243.41,3,Potential Customers
2204,JY-13845,184,1,312.98,312.98,1,At-Risk Customers
2205,JY-15630,47,2,1186.35,593.175,0,Loyal Customers
2206,JY-16718,578,1,606.05,606.05,1,At-Risk Customers
2207,JY-16843,7,16,10196.57,637.285625,2,VIP Customers
2208,JZ-13277,17,4,258.4,64.6,3,Potential Customers
2209,JZ-13435,26,7,3809.89,544.27,2,VIP Customers
2210,JZ-18280,161,1,180.6,180.6,1,At-Risk Customers
2211,KA-14450,5,3,483.25,161.08333333333334,3,Potential Customers
2212,KA-15599,28,2,761.74,380.87,3,Potential Customers
2213,KA-15837,184,1,391.98,391.98,1,At-Risk Customers
2214,KA-16297,270,1,301.9,301.9,1,At-Risk Customers
2215,KA-16826,53,1,341.7,341.7,3,Potential Customers
2216,KA-17050,191,6,3185.64,530.9399999999999,0,Loyal Customers
2217,KA-17939,279,1,99.14,99.14,1,At-Risk Customers
2218,KA-18233,327,1,440.0,440.0,1,At-Risk Customers
2219,KB-12574,317,1,218.45,218.45,1,At-Risk Customers
2220,KB-12613,59,5,3344.38,668.876,0,Loyal Customers
2221,KB-13178,28,11,5725.47,520.4972727272727,2,VIP Customers
2222,KB-13311,4,2,598.5699999999999,299.28499999999997,3,Potential Customers
2223,KB-13405,76,3,572.45,190.8166666666667,0,Loyal Customers
2224,KB-13885,202,2,506.8,253.4,1,At-Risk Customers
2225,KB-13897,52,1,311.16,311.16,3,Potential Customers
2226,KB-14305,73,3,1858.96,619.6533333333333,0,Loyal Customers
2227,KB-14498,44,5,1957.32,391.464,0,Loyal Customers
2228,KB-14799,53,1,157.7,157.7,1,At-Risk Customers
2229,KB-15466,87,1,334.53,334.53,1,At-Risk Customers
2230,KB-15521,36,8,3000.2,375.025,0,Loyal Customers
2231,KB-15643,311,3,664.0,221.33333333333334,1,At-Risk Customers
2232,KB-15713,145,2,356.7,178.35,1,At-Risk Customers
2233,KB-16482,17,1,220.62,220.62,3,Potential Customers
2234,KB-16571,28,3,1421.69,473.8966666666667,0,Loyal Customers
2235,KB-16914,275,1,183.76,183.76,1,At-Risk Customers
2236,KB-17171,291,1,224.91,224.91,1,At-Risk Customers
2237,KC-12474,4,18,7324.09,406.8938888888889,2,VIP Customers
2238,KC-12557,18,5,11990.960000000001,2398.192,2,VIP Customers
2239,KC-13242,67,3,270.40000000000003,90.13333333333334,1,At-Risk Customers
2240,KC-13396,61,2,1360.99,680.495,0,Loyal Customers
2241,KC-13752,97,6,1175.38,195.89666666666668,0,Loyal Customers
2242,KC-13919,31,2,384.81,192.405,3,Potential Customers
2243,KC-14068,322,1,265.85,265.85,1,At-Risk Customers
2244,KC-14480,13,1,279.05,279.05,3,Potential Customers
2245,KC-15206,12,4,420.3,105.075,3,Potential Customers
2246,KC-15437,264,1,200.16,200.16,1,At-Risk Customers
2247,KC-16216,269,1,914.93,914.93,1,At-Risk Customers
2248,KC-16324,179,3,408.59,136.19666666666666,1,At-Risk Customers
2249,KC-17004,48,2,1312.1399999999999,656.0699999999999,0,Loyal Customers
2250,KC-17329,16,2,523.11,261.555,3,Potential Customers
2251,KC-17693,139,1,200.47,200.47,1,At-Risk Customers
2252,KC-17865,2,20,10526.32,526.316,2,VIP Customers
2253,KC-18014,30,1,162.22,162.22,3,Potential Customers
2254,KD-14162,175,2,289.36,144.68,1,At-Risk Customers
2255,KD-15189,7,41,16225.39,395.74121951219513,2,VIP Customers
2256,KD-15545,56,2,288.97,144.485,3,Potential Customers
2257,KD-15886,62,1,181.09,181.09,1,At-Risk Customers
2258,KD-16048,698,2,256.44,128.22,1,At-Risk Customers
2259,KD-16247,172,1,114.56,114.56,1,At-Risk Customers
2260,KD-16265,11,9,5447.0,605.2222222222222,2,VIP Customers
2261,KD-17749,180,2,674.52,337.26,1,At-Risk Customers
2262,KD-17887,305,1,111.35,111.35,1,At-Risk Customers
2263,KE-13901,74,5,2867.2,573.4399999999999,0,Loyal Customers
2264,KE-14243,129,10,2588.77,258.877,0,Loyal Customers
2265,KE-15181,177,3,689.48,229.82666666666668,1,At-Risk Customers
2266,KE-15861,14,8,3146.92,393.365,2,VIP Customers
2267,KE-17411,14,3,778.9399999999999,259.64666666666665,3,Potential Customers
2268,KF-13124,32,3,3756.33,1252.11,0,Loyal Customers
2269,KF-15227,128,5,1219.4,243.88000000000002,0,Loyal Customers
2270,KF-15269,25,1,408.8,408.8,3,Potential Customers
2271,KF-15774,304,1,270.8,270.8,1,At-Risk Customers
2272,KF-16205,91,4,757.63,189.4075,0,Loyal Customers
2273,KF-16403,314,1,177.5,177.5,1,At-Risk Customers
2274,KF-17791,61,1,106.1,106.1,1,At-Risk Customers
2275,KF-17797,24,3,780.43,260.1433333333333,3,Potential Customers
2276,KG-12448,46,1,449.45,449.45,3,Potential Customers
2277,KG-12732,181,1,236.26,236.26,1,At-Risk Customers
2278,KG-12793,101,2,545.48,272.74,1,At-Risk Customers
2279,KG-12879,46,3,573.22,191.07333333333335,3,Potential Customers
2280,KG-13069,3,24,4431.44,184.64333333333332,2,VIP Customers
2281,KG-13938,244,1,71.66,71.66,1,At-Risk Customers
2282,KG-14020,2,2,642.8,321.4,3,Potential Customers
2283,KG-14264,126,2,333.97,166.985,1,At-Risk Customers
2284,KG-14446,30,4,1010.35,252.5875,0,Loyal Customers
2285,KG-14801,92,1,189.34,189.34,1,At-Risk Customers
2286,KG-14862,27,2,841.2,420.6,3,Potential Customers
2287,KG-14889,163,1,135.9,135.9,1,At-Risk Customers
2288,KG-14898,25,6,1269.31,211.55166666666665,0,Loyal Customers
2289,KG-15263,108,1,156.51,156.51,1,At-Risk Customers
2290,KG-15622,45,9,3709.56,412.17333333333335,2,VIP Customers
2291,KG-15668,189,1,76.32,76.32,1,At-Risk Customers
2292,KG-15872,16,2,316.25,158.125,3,Potential Customers
2293,KG-15994,56,1,414.27,414.27,1,At-Risk Customers
2294,KG-16859,146,2,747.81,373.905,1,At-Risk Customers
2295,KG-16878,85,1,13.3,13.3,1,At-Risk Customers
2296,KG-17343,357,1,193.64,193.64,1,At-Risk Customers
2297,KG-17379,13,1,389.72,389.72,3,Potential Customers
2298,KG-17463,18,5,1875.86,375.17199999999997,0,Loyal Customers
2299,KG-17569,40,1,344.14,344.14,3,Potential Customers
2300,KG-18079,47,4,3613.15,903.2875,0,Loyal Customers
2301,KH-12372,36,3,1298.04,432.68,0,Loyal Customers
2302,KH-12652,10,1,919.98,919.98,3,Potential Customers
2303,KH-12893,91,1,176.55,176.55,1,At-Risk Customers
2304,KH-13313,24,5,1555.32,311.06399999999996,0,Loyal Customers
2305,KH-13700,7,10,2248.63,224.863,2,VIP Customers
2306,KH-13720,118,4,799.9,199.975,0,Loyal Customers
2307,KH-13780,172,2,360.01,180.005,1,At-Risk Customers
2308,KH-13877,88,1,117.24,117.24,1,At-Risk Customers
2309,KH-14288,67,1,426.6,426.6,1,At-Risk Customers
2310,KH-14952,2,11,8099.49,736.3172727272727,2,VIP Customers
2311,KH-14957,254,1,58.49,58.49,1,At-Risk Customers
2312,KH-15781,27,3,345.46,115.15333333333332,3,Potential Customers
2313,KH-16239,58,2,414.2,207.1,3,Potential Customers
2314,KH-16667,286,2,567.1800000000001,283.59000000000003,1,At-Risk Customers
2315,KH-16913,292,1,113.44,113.44,1,At-Risk Customers
2316,KH-17232,16,2,417.77,208.885,3,Potential Customers
2317,KH-17358,100,2,360.81,180.405,1,At-Risk Customers
2318,KH-17537,61,2,887.67,443.835,0,Loyal Customers
2319,KH-17995,283,1,76.1,76.1,1,At-Risk Customers
2320,KJ-13045,336,1,305.28000000000003,305.28000000000003,1,At-Risk Customers
2321,KJ-13479,202,2,300.95,150.475,1,At-Risk Customers
2322,KJ-13521,12,3,1071.73,357.24333333333334,3,Potential Customers
2323,KJ-14022,227,1,440.0,440.0,1,At-Risk Customers
2324,KJ-14428,81,5,1224.06,244.81199999999998,0,Loyal Customers
2325,KJ-14583,146,5,986.96,197.392,0,Loyal Customers
2326,KJ-14891,149,2,554.38,277.19,1,At-Risk Customers
2327,KJ-15533,21,3,807.57,269.19,3,Potential Customers
2328,KJ-15656,47,4,748.5,187.125,0,Loyal Customers
2329,KJ-15719,153,13,5030.07,386.92846153846153,0,Loyal Customers
2330,KJ-15971,2,12,4199.85,349.9875,2,VIP Customers
2331,KJ-16107,19,7,3204.16,457.7371428571428,2,VIP Customers
2332,KJ-16109,220,2,611.88,305.94,1,At-Risk Customers
2333,KJ-16175,170,4,1037.59,259.3975,0,Loyal Customers
2334,KJ-16393,13,13,3040.96,233.92000000000002,2,VIP Customers
2335,KJ-16454,46,2,6.9,3.45,1,At-Risk Customers
2336,KJ-16897,301,2,289.78,144.89,1,At-Risk Customers
2337,KJ-17201,55,1,289.78000000000003,289.78000000000003,1,At-Risk Customers
2338,KJ-17779,23,3,650.32,216.77333333333334,3,Potential Customers
2339,KK-13792,245,2,195.55,97.775,1,At-Risk Customers
2340,KK-14163,65,4,2445.91,611.4775,0,Loyal Customers
2341,KK-15154,77,1,254.28,254.28,1,At-Risk Customers
2342,KK-15482,17,12,10879.76,906.6466666666666,2,VIP Customers
2343,KK-15518,40,8,1921.55,240.19375,0,Loyal Customers
2344,KK-16180,102,8,10254.18,1281.7725,0,Loyal Customers
2345,KK-16551,163,3,922.12,307.37333333333333,0,Loyal Customers
2346,KK-16910,11,8,1508.96,188.62,2,VIP Customers
2347,KK-17436,121,2,216.3,108.15,1,At-Risk Customers
2348,KL-12352,74,8,2506.04,313.255,0,Loyal Customers
2349,KL-12481,24,10,5579.82,557.982,2,VIP Customers
2350,KL-12649,36,3,623.51,207.83666666666667,3,Potential Customers
2351,KL-13158,3,4,1201.06,300.265,3,Potential Customers
2352,KL-13381,32,6,3639.31,606.5516666666666,0,Loyal Customers
2353,KL-13482,234,1,184.64,184.64,1,At-Risk Customers
2354,KL-13666,62,3,84.65,28.21666666666667,1,At-Risk Customers
2355,KL-13737,202,1,339.6,339.6,1,At-Risk Customers
2356,KL-14958,129,3,483.73,161.24333333333334,1,At-Risk Customers
2357,KL-15028,44,4,627.13,156.7825,0,Loyal Customers
2358,KL-15874,129,7,4405.88,629.4114285714286,0,Loyal Customers
2359,KL-16340,109,1,534.31,534.31,1,At-Risk Customers
2360,KL-16418,46,3,631.12,210.37333333333333,0,Loyal Customers
2361,KL-16473,163,3,316.11,105.37,1,At-Risk Customers
2362,KL-16742,48,1,464.9,464.9,3,Potential Customers
2363,KM-12476,17,11,6816.42,619.6745454545454,2,VIP Customers
2364,KM-12637,93,8,6002.9,750.3625,0,Loyal Customers
2365,KM-12733,236,1,383.95,383.95,1,At-Risk Customers
2366,KM-13115,1,4,2294.78,573.695,2,VIP Customers
2367,KM-13176,48,1,481.49,481.49,3,Potential Customers
2368,KM-13230,60,14,2755.63,196.8307142857143,2,VIP Customers
2369,KM-13260,92,1,557.62,557.62,1,At-Risk Customers
2370,KM-13363,19,2,992.5,496.25,3,Potential Customers
2371,KM-13538,33,7,1280.85,182.97857142857143,0,Loyal Customers
2372,KM-13659,207,2,1563.0,781.5,0,Loyal Customers
2373,KM-13704,1,9,2308.06,256.4511111111111,2,VIP Customers
2374,KM-13716,271,1,138.28,138.28,1,At-Risk Customers
2375,KM-13878,56,1,1271.57,1271.57,3,Potential Customers
2376,KM-14127,94,3,709.71,236.57000000000002,0,Loyal Customers
2377,KM-14155,268,1,118.75,118.75,1,At-Risk Customers
2378,KM-14334,18,8,2552.21,319.02625,2,VIP Customers
2379,KM-14410,124,9,1100.27,122.25222222222222,0,Loyal Customers
2380,KM-14554,12,4,2279.49,569.8725,0,Loyal Customers
2381,KM-14727,69,1,268.58,268.58,1,At-Risk Customers
2382,KM-14744,18,7,1099.98,157.14000000000001,0,Loyal Customers
2383,KM-15237,80,4,1412.32,353.08,0,Loyal Customers
2384,KM-15368,23,1,446.94,446.94,3,Potential Customers
2385,KM-15382,16,6,5955.71,992.6183333333333,2,VIP Customers
2386,KM-15465,5,18,7354.62,408.59,2,VIP Customers
2387,KM-15578,164,1,127.1,127.1,1,At-Risk Customers
2388,KM-15795,151,1,610.01,610.01,1,At-Risk Customers
2389,KM-15802,144,1,451.42,451.42,1,At-Risk Customers
2390,KM-15867,24,15,3810.14,254.00933333333333,2,VIP Customers
2391,KM-16049,42,3,1074.81,358.27,0,Loyal Customers
2392,KM-16148,298,1,76.32,76.32,1,At-Risk Customers
2393,KM-16445,183,1,230.51,230.51,1,At-Risk Customers
2394,KM-16737,55,1,417.6,417.6,3,Potential Customers
2395,KM-16829,187,1,197.22,197.22,1,At-Risk Customers
2396,KM-17052,30,1,399.09,399.09,3,Potential Customers
2397,KM-17158,153,3,1266.97,422.3233333333333,0,Loyal Customers
2398,KM-17236,14,6,916.13,152.68833333333333,0,Loyal Customers
2399,KM-17262,54,5,1253.3600000000001,250.67200000000003,0,Loyal Customers
2400,KM-17901,60,1,110.38,110.38,1,At-Risk Customers
2401,KM-18178,250,4,1590.81,397.7025,0,Loyal Customers
2402,KM-18248,94,2,804.02,402.01,0,Loyal Customers
2403,KN-13975,122,6,2461.24,410.20666666666665,0,Loyal Customers
2404,KN-14206,241,1,328.15999999999997,328.15999999999997,1,At-Risk Customers
2405,KN-14344,99,8,889.9300000000001,111.24125000000001,0,Loyal Customers
2406,KN-14460,112,3,434.34,144.78,1,At-Risk Customers
2407,KN-17256,109,2,240.0,120.0,1,At-Risk Customers
2408,KO-15426,21,5,1404.07,280.81399999999996,0,Loyal Customers
2409,KO-16182,74,4,6617.65,1654.4125,0,Loyal Customers
2410,KP-13529,80,2,307.76,153.88,1,At-Risk Customers
2411,KP-14073,153,1,151.04,151.04,1,At-Risk Customers
2412,KP-14154,241,2,1345.62,672.81,1,At-Risk Customers
2413,KP-14699,97,1,109.13,109.13,1,At-Risk Customers
2414,KP-14944,61,12,5900.25,491.6875,2,VIP Customers
2415,KP-15497,19,2,1262.2,631.1,3,Potential Customers
2416,KP-16788,125,2,594.39,297.195,1,At-Risk Customers
2417,KP-17111,49,1,231.61,231.61,3,Potential Customers
2418,KP-17354,52,1,1393.06,1393.06,3,Potential Customers
2419,KP-17454,194,4,517.53,129.3825,1,At-Risk Customers
2420,KP-18027,305,1,115.31,115.31,1,At-Risk Customers
2421,KR-12592,67,2,437.6,218.8,1,At-Risk Customers
2422,KR-12709,1,15,9706.52,647.1013333333334,2,VIP Customers
2423,KR-12963,12,8,1856.6299999999999,232.07874999999999,2,VIP Customers
2424,KR-13272,32,2,276.56,138.28,3,Potential Customers
2425,KR-13546,14,3,621.09,207.03,3,Potential Customers
2426,KR-13678,34,1,232.6,232.6,3,Potential Customers
2427,KR-14828,163,3,2139.76,713.2533333333334,0,Loyal Customers
2428,KR-14930,69,3,2362.96,787.6533333333333,0,Loyal Customers
2429,KR-15039,11,47,19766.59,420.5657446808511,2,VIP Customers
2430,KR-16010,129,3,392.4,130.79999999999998,1,At-Risk Customers
2431,KR-16066,18,5,1521.04,304.20799999999997,0,Loyal Customers
2432,KR-16510,667,1,248.1,248.1,1,At-Risk Customers
2433,KR-16748,19,5,1515.9,303.18,0,Loyal Customers
2434,KR-17022,122,1,71.0,71.0,1,At-Risk Customers
2435,KR-17223,312,2,416.89,208.445,1,At-Risk Customers
2436,KR-17442,64,6,2248.56,374.76,0,Loyal Customers
2437,KR-17941,337,1,304.56,304.56,1,At-Risk Customers
2438,KR-18196,216,2,686.63,343.315,1,At-Risk Customers
